id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,imc,Sex_encoded
939155,male,44,187.0,82.0,26.0,106.0,40.7,23.449340844748203,87.53476116586509
939156,female,39,176.0,71.0,29.0,104.0,40.7,22.920971074380166,87.53476116586509
939157,female,46,169.0,69.0,7.0,90.0,39.6,24.158817968558527,89.03368342867219
939158,male,42,184.0,88.0,4.0,82.0,38.8,25.99243856332703,89.03368342867219
939159,male,30,181.0,84.0,5.0,91.0,39.1,25.640242971826257,87.53476116586509
939160,female,20,183.0,77.0,5.0,87.0,39.0,22.99262444384723,87.53476116586509
939161,male,34,193.0,90.0,2.0,77.0,38.3,24.161722462347985,89.03368342867219
939162,female,28,154.0,53.0,23.0,103.0,40.7,22.34778208804183,87.53476116586509
939163,male,47,181.0,80.0,21.0,104.0,40.4,24.41927902078691,89.03368342867219
939164,male,37,182.0,79.0,26.0,102.0,41.0,23.849776597029344,89.03368342867219
939165,male,24,187.0,84.0,20.0,98.0,40.6,24.021275987303035,87.53476116586509
939166,male,26,179.0,79.0,5.0,86.0,39.1,24.65590961580475,89.03368342867219
939167,female,25,157.0,54.0,24.0,104.0,41.1,21.907582457706194,87.53476116586509
939168,male,42,185.0,81.0,7.0,81.0,39.3,23.66691015339664,87.53476116586509
939169,female,46,162.0,66.0,4.0,86.0,38.7,25.14860539551897,89.03368342867219
939170,female,27,159.0,59.0,2.0,84.0,38.1,23.337684427040067,87.53476116586509
939171,female,29,168.0,64.0,8.0,79.0,39.8,22.67573696145125,89.03368342867219
939172,female,39,158.0,60.0,17.0,94.0,40.4,24.034609838166958,87.53476116586509
939173,male,63,175.0,77.0,10.0,93.0,39.6,25.142857142857142,89.03368342867219
939174,male,35,179.0,82.0,13.0,91.0,40.2,25.592209980961893,89.03368342867219
939175,female,24,169.0,62.0,25.0,106.0,40.8,21.707923392038097,89.03368342867219
939176,male,56,187.0,88.0,4.0,84.0,38.9,25.165146272412706,89.03368342867219
939177,male,34,179.0,81.0,21.0,97.0,40.3,25.280109859242845,87.53476116586509
939178,male,35,177.0,84.0,16.0,101.0,40.1,26.812218711098343,89.03368342867219
939179,male,39,191.0,94.0,2.0,81.0,37.8,25.766837531865903,87.53476116586509
939180,female,63,177.0,79.0,12.0,91.0,40.0,25.2162533116282,87.53476116586509
939181,male,36,178.0,82.0,3.0,91.0,38.6,25.88057063502083,89.03368342867219
939182,female,33,171.0,68.0,3.0,90.0,38.3,23.25501863821347,89.03368342867219
939183,female,40,169.0,72.0,25.0,109.0,40.6,25.209201358495854,87.53476116586509
939184,female,22,158.0,55.0,16.0,93.0,40.6,22.031725684986377,87.53476116586509
939185,female,37,179.0,82.0,24.0,107.0,40.7,25.592209980961893,87.53476116586509
939186,male,22,191.0,91.0,19.0,87.0,40.7,24.94449165318933,87.53476116586509
939187,male,24,179.0,78.0,28.0,102.0,40.8,24.343809494085704,89.03368342867219
939188,female,24,164.0,61.0,12.0,96.0,39.8,22.679952409280194,89.03368342867219
939189,male,59,196.0,98.0,28.0,113.0,41.2,25.510204081632654,87.53476116586509
939190,female,41,178.0,77.0,27.0,103.0,40.9,24.302487059714682,89.03368342867219
939191,female,40,161.0,58.0,9.0,92.0,39.7,22.375679950619187,89.03368342867219
939192,female,47,161.0,61.0,12.0,86.0,40.2,23.533042706685695,89.03368342867219
939193,female,53,181.0,76.0,2.0,85.0,38.3,23.198315069747565,89.03368342867219
939194,male,44,190.0,93.0,28.0,106.0,40.9,25.761772853185597,89.03368342867219
939195,female,32,158.0,54.0,17.0,102.0,40.3,21.63114885435026,89.03368342867219
939196,female,27,164.0,58.0,19.0,104.0,40.4,21.564544913741823,89.03368342867219
939197,male,39,175.0,75.0,1.0,77.0,37.5,24.489795918367346,89.03368342867219
939198,male,27,184.0,85.0,24.0,106.0,40.8,25.10633270321361,87.53476116586509
939199,male,32,183.0,91.0,5.0,93.0,39.0,27.173101615455817,89.03368342867219
939200,male,23,177.0,76.0,16.0,102.0,40.1,24.258674071946118,89.03368342867219
939201,female,53,167.0,65.0,6.0,84.0,39.2,23.306680053067517,89.03368342867219
939202,male,48,193.0,99.0,19.0,113.0,40.4,26.577894708582782,87.53476116586509
939203,female,21,160.0,55.0,27.0,104.0,40.7,21.484374999999996,87.53476116586509
939204,female,38,183.0,76.0,28.0,105.0,40.7,22.694018931589476,87.53476116586509
939205,male,35,179.0,77.0,26.0,110.0,41.0,24.031709372366656,87.53476116586509
939206,male,36,188.0,90.0,12.0,88.0,40.2,25.46401086464464,89.03368342867219
939207,female,37,177.0,72.0,7.0,92.0,39.6,22.981901752370007,87.53476116586509
939208,male,21,183.0,81.0,9.0,96.0,39.7,24.187046492878256,87.53476116586509
939209,female,21,165.0,62.0,3.0,88.0,38.4,22.77318640955005,89.03368342867219
939210,male,39,189.0,91.0,16.0,101.0,40.3,25.475210660395845,87.53476116586509
939211,female,39,184.0,78.0,29.0,109.0,41.1,23.03875236294896,89.03368342867219
939212,female,28,153.0,53.0,1.0,86.0,37.7,22.64086462471699,87.53476116586509
939213,male,45,167.0,70.0,9.0,94.0,39.8,25.099501595611173,89.03368342867219
939214,female,52,157.0,61.0,3.0,84.0,38.6,24.747454257779218,89.03368342867219
939215,male,23,184.0,80.0,13.0,89.0,40.0,23.629489603024574,89.03368342867219
939216,female,22,163.0,65.0,6.0,84.0,39.2,24.46460160337235,87.53476116586509
939217,female,54,177.0,70.0,16.0,96.0,40.4,22.34351559258195,87.53476116586509
939218,male,36,191.0,90.0,13.0,100.0,40.0,24.67037636029714,89.03368342867219
939219,female,38,166.0,61.0,25.0,104.0,40.8,22.136739730004358,87.53476116586509
939220,female,24,166.0,65.0,24.0,111.0,40.8,23.588329220496444,89.03368342867219
939221,male,50,178.0,83.0,25.0,111.0,40.7,26.19618735008206,87.53476116586509
939222,male,44,196.0,101.0,30.0,104.0,41.0,26.29112869637651,87.53476116586509
939223,female,22,166.0,63.0,28.0,106.0,41.0,22.8625344752504,87.53476116586509
939224,female,62,160.0,61.0,18.0,99.0,40.2,23.828124999999996,89.03368342867219
939225,female,33,152.0,50.0,28.0,115.0,40.7,21.641274238227147,87.53476116586509
939226,female,29,176.0,73.0,13.0,87.0,40.0,23.56663223140496,87.53476116586509
939227,male,44,192.0,91.0,2.0,91.0,38.6,24.68532986111111,87.53476116586509
939228,female,29,171.0,71.0,10.0,88.0,39.9,24.280975342840534,87.53476116586509
939229,female,71,162.0,59.0,2.0,90.0,38.8,22.481329065691202,89.03368342867219
939230,male,23,195.0,100.0,8.0,94.0,39.7,26.298487836949377,87.53476116586509
939231,female,41,175.0,77.0,3.0,80.0,38.7,25.142857142857142,89.03368342867219
939232,male,24,179.0,81.0,2.0,77.0,38.4,25.280109859242845,89.03368342867219
939233,male,39,185.0,87.0,27.0,103.0,40.8,25.420014609203797,87.53476116586509
939234,female,20,167.0,67.0,7.0,95.0,39.5,24.023808670084982,89.03368342867219
939235,male,25,194.0,100.0,9.0,95.0,39.7,26.570305027101714,89.03368342867219
939236,male,27,169.0,69.0,21.0,108.0,40.5,24.158817968558527,89.03368342867219
939237,male,63,184.0,88.0,27.0,109.0,40.8,25.99243856332703,89.03368342867219
939238,female,25,172.0,71.0,4.0,89.0,38.9,23.99945916711736,87.53476116586509
939239,male,34,168.0,71.0,14.0,91.0,39.9,25.15589569160998,89.03368342867219
939240,male,57,191.0,91.0,28.0,115.0,41.0,24.94449165318933,87.53476116586509
939241,female,73,157.0,57.0,22.0,99.0,40.6,23.124670372023203,89.03368342867219
939242,male,34,192.0,98.0,3.0,91.0,38.3,26.58420138888889,89.03368342867219
939243,female,38,178.0,76.0,25.0,99.0,40.7,23.98687034465345,89.03368342867219
939244,male,50,188.0,91.0,26.0,117.0,40.8,25.746944318696244,89.03368342867219
939245,male,57,192.0,91.0,2.0,72.0,38.3,24.68532986111111,87.53476116586509
939246,male,74,182.0,85.0,5.0,94.0,39.4,25.661152034778407,89.03368342867219
939247,female,20,155.0,55.0,15.0,92.0,40.0,22.892819979188342,87.53476116586509
939248,male,35,184.0,86.0,19.0,104.0,40.4,25.401701323251416,87.53476116586509
939249,male,48,167.0,75.0,8.0,88.0,39.8,26.89232313815483,89.03368342867219
939250,female,35,159.0,58.0,27.0,108.0,40.9,22.942130453700404,89.03368342867219
939251,female,40,169.0,64.0,15.0,91.0,40.3,22.40817898532965,89.03368342867219
939252,male,29,180.0,84.0,29.0,112.0,40.6,25.925925925925924,89.03368342867219
939253,male,54,196.0,100.0,10.0,90.0,39.7,26.030820491461892,87.53476116586509
939254,male,21,177.0,76.0,7.0,93.0,39.5,24.258674071946118,87.53476116586509
939255,male,38,185.0,87.0,13.0,93.0,40.1,25.420014609203797,89.03368342867219
939256,male,76,197.0,103.0,28.0,111.0,40.6,26.540235512381148,87.53476116586509
939257,male,42,173.0,76.0,9.0,81.0,39.8,25.393431120318084,87.53476116586509
939258,male,61,187.0,88.0,10.0,86.0,39.8,25.165146272412706,87.53476116586509
939259,female,26,168.0,63.0,20.0,102.0,40.5,22.321428571428577,89.03368342867219
939260,female,62,166.0,69.0,10.0,90.0,39.7,25.039918710988534,89.03368342867219
939261,female,48,167.0,71.0,9.0,99.0,39.7,25.458065904119906,89.03368342867219
939262,female,32,167.0,64.0,21.0,96.0,40.7,22.948115744558788,87.53476116586509
939263,male,65,182.0,89.0,2.0,81.0,38.4,26.86873565994445,87.53476116586509
939264,male,56,191.0,92.0,24.0,104.0,41.0,25.218606946081522,89.03368342867219
939265,male,37,193.0,96.0,5.0,88.0,39.1,25.77250395983785,87.53476116586509
939266,male,73,190.0,92.0,4.0,86.0,38.7,25.48476454293629,87.53476116586509
939267,male,20,158.0,58.0,9.0,91.0,39.6,23.233456176894723,87.53476116586509
939268,female,42,157.0,54.0,19.0,95.0,40.7,21.907582457706194,87.53476116586509
939269,male,23,198.0,96.0,5.0,84.0,39.0,24.487297214569942,89.03368342867219
939270,male,48,173.0,79.0,9.0,91.0,39.7,26.395803401383272,89.03368342867219
939271,female,42,169.0,66.0,11.0,96.0,39.8,23.1084345786212,87.53476116586509
939272,male,28,179.0,83.0,24.0,105.0,40.7,25.90431010268094,87.53476116586509
939273,male,28,187.0,88.0,5.0,82.0,39.1,25.165146272412706,89.03368342867219
939274,male,29,187.0,80.0,6.0,93.0,39.4,22.877405702193368,89.03368342867219
939275,male,39,179.0,77.0,17.0,99.0,40.2,24.031709372366656,87.53476116586509
939276,male,47,181.0,88.0,16.0,93.0,40.3,26.861206922865602,89.03368342867219
939277,male,27,175.0,79.0,23.0,98.0,40.9,25.79591836734694,87.53476116586509
939278,male,39,191.0,91.0,29.0,109.0,40.8,24.94449165318933,87.53476116586509
939279,female,74,175.0,79.0,15.0,86.0,40.3,25.79591836734694,89.03368342867219
939280,male,24,187.0,90.0,13.0,98.0,40.3,25.737081414967538,89.03368342867219
939281,male,26,184.0,81.0,19.0,101.0,40.5,23.92485822306238,87.53476116586509
939282,female,41,162.0,62.0,6.0,82.0,39.3,23.624447492760247,87.53476116586509
939283,female,23,160.0,60.0,17.0,98.0,40.4,23.437499999999996,87.53476116586509
939284,female,67,174.0,76.0,22.0,103.0,40.6,25.102391333069097,89.03368342867219
939285,male,62,192.0,102.0,1.0,83.0,37.7,27.669270833333336,87.53476116586509
939286,female,61,170.0,69.0,11.0,88.0,40.0,23.87543252595156,89.03368342867219
939287,male,64,173.0,76.0,25.0,108.0,40.6,25.393431120318084,87.53476116586509
939288,male,53,180.0,81.0,21.0,101.0,40.4,25.0,89.03368342867219
939289,male,31,196.0,96.0,1.0,77.0,37.7,24.989587671803417,87.53476116586509
939290,male,22,189.0,88.0,4.0,89.0,38.9,24.635368550712467,87.53476116586509
939291,male,56,199.0,94.0,7.0,98.0,39.9,23.73677432388071,89.03368342867219
939292,female,45,165.0,65.0,8.0,91.0,39.8,23.875114784205696,89.03368342867219
939293,male,38,192.0,92.0,5.0,86.0,39.0,24.95659722222222,89.03368342867219
939294,female,56,167.0,61.0,3.0,83.0,38.9,21.872422819032593,87.53476116586509
939295,female,68,163.0,60.0,18.0,93.0,40.7,22.582709172343712,89.03368342867219
939296,female,20,166.0,64.0,1.0,71.0,38.2,23.225431847873423,87.53476116586509
939297,female,65,162.0,64.0,21.0,102.0,40.6,24.38652644413961,89.03368342867219
939298,female,41,161.0,64.0,26.0,106.0,40.9,24.690405462752206,87.53476116586509
939299,male,32,187.0,87.0,25.0,106.0,40.6,24.879178701135288,87.53476116586509
939300,female,51,179.0,75.0,7.0,87.0,39.5,23.40750912892856,89.03368342867219
939301,male,45,182.0,87.0,22.0,92.0,40.7,26.26494384736143,89.03368342867219
939302,male,48,191.0,94.0,15.0,96.0,40.1,25.766837531865903,89.03368342867219
939303,female,31,168.0,65.0,4.0,90.0,39.6,23.030045351473927,89.03368342867219
939304,female,48,169.0,63.0,24.0,106.0,40.7,22.058051188683873,87.53476116586509
939305,female,26,161.0,61.0,27.0,111.0,41.0,23.533042706685695,89.03368342867219
939306,male,34,188.0,91.0,8.0,90.0,39.9,25.746944318696244,87.53476116586509
939307,male,44,181.0,84.0,15.0,97.0,40.0,25.640242971826257,87.53476116586509
939308,female,25,165.0,60.0,12.0,88.0,39.8,22.03856749311295,87.53476116586509
939309,female,34,182.0,76.0,12.0,92.0,40.1,22.944088878154812,87.53476116586509
939310,female,71,161.0,64.0,21.0,102.0,40.8,24.690405462752206,87.53476116586509
939311,male,44,175.0,77.0,19.0,101.0,40.6,25.142857142857142,87.53476116586509
939312,male,54,191.0,93.0,28.0,113.0,40.9,25.492722238973712,89.03368342867219
939313,male,62,182.0,82.0,21.0,105.0,40.6,24.755464315903875,87.53476116586509
939314,male,39,185.0,86.0,20.0,101.0,40.7,25.127830533235937,87.53476116586509
939315,male,38,187.0,84.0,24.0,112.0,40.5,24.021275987303035,87.53476116586509
939316,male,36,187.0,85.0,15.0,94.0,40.0,24.307243558580453,89.03368342867219
939317,female,28,152.0,55.0,25.0,109.0,40.4,23.80540166204986,87.53476116586509
939318,female,50,163.0,61.0,30.0,106.0,40.8,22.95908765854944,87.53476116586509
939319,female,34,169.0,68.0,11.0,90.0,40.1,23.80869017191275,87.53476116586509
939320,female,25,168.0,61.0,19.0,96.0,40.6,21.612811791383223,89.03368342867219
939321,female,22,177.0,73.0,4.0,89.0,39.3,23.301094832264035,87.53476116586509
939322,male,21,190.0,94.0,26.0,108.0,40.8,26.038781163434905,87.53476116586509
939323,male,32,179.0,81.0,21.0,93.0,40.7,25.280109859242845,89.03368342867219
939324,male,62,184.0,87.0,26.0,110.0,40.9,25.697069943289225,89.03368342867219
939325,female,40,163.0,61.0,21.0,106.0,40.6,22.95908765854944,89.03368342867219
939326,female,21,167.0,66.0,27.0,105.0,40.7,23.66524436157625,89.03368342867219
939327,male,24,185.0,84.0,27.0,109.0,40.9,24.543462381300216,87.53476116586509
939328,female,25,166.0,64.0,7.0,83.0,39.2,23.225431847873423,87.53476116586509
939329,female,30,162.0,59.0,14.0,101.0,40.1,22.481329065691202,89.03368342867219
939330,female,35,176.0,68.0,29.0,112.0,41.3,21.952479338842977,87.53476116586509
939331,female,47,153.0,57.0,24.0,98.0,41.0,24.34960912469563,87.53476116586509
939332,male,37,181.0,86.0,9.0,92.0,39.7,26.25072494734593,87.53476116586509
939333,female,22,168.0,63.0,28.0,112.0,41.1,22.321428571428577,89.03368342867219
939334,male,21,191.0,91.0,9.0,97.0,39.8,24.94449165318933,87.53476116586509
939335,male,50,172.0,78.0,11.0,85.0,39.9,26.365603028664147,87.53476116586509
939336,female,63,150.0,54.0,23.0,98.0,40.8,24.0,89.03368342867219
939337,male,26,183.0,80.0,29.0,102.0,40.7,23.888440980620498,87.53476116586509
939338,female,38,154.0,53.0,17.0,101.0,40.1,22.34778208804183,87.53476116586509
939339,female,29,166.0,66.0,26.0,104.0,40.7,23.95122659311947,87.53476116586509
939340,female,47,158.0,63.0,9.0,92.0,39.8,25.236340330075304,89.03368342867219
939341,male,36,185.0,85.0,28.0,106.0,40.8,24.835646457268076,89.03368342867219
939342,male,47,188.0,89.0,13.0,92.0,40.1,25.18107741059303,89.03368342867219
939343,male,62,179.0,84.0,24.0,103.0,40.8,26.216410224399986,89.03368342867219
939344,male,36,182.0,82.0,11.0,94.0,39.7,24.755464315903875,89.03368342867219
939345,female,39,159.0,61.0,15.0,99.0,40.3,24.128792373719392,87.53476116586509
939346,female,50,174.0,71.0,14.0,105.0,39.9,23.450918219051392,87.53476116586509
939347,male,54,191.0,88.0,18.0,90.0,40.5,24.12214577451276,87.53476116586509
939348,female,45,169.0,65.0,7.0,85.0,39.6,22.758306781975424,89.03368342867219
939349,male,40,170.0,77.0,5.0,83.0,39.1,26.643598615916957,87.53476116586509
939350,female,36,160.0,58.0,10.0,97.0,39.5,22.656249999999996,89.03368342867219
939351,female,47,157.0,61.0,15.0,91.0,40.3,24.747454257779218,89.03368342867219
939352,male,42,193.0,93.0,12.0,99.0,40.3,24.967113211092915,89.03368342867219
939353,male,42,201.0,102.0,24.0,101.0,40.7,25.246899829212154,87.53476116586509
939354,male,73,181.0,81.0,11.0,88.0,39.9,24.724520008546747,87.53476116586509
939355,male,46,179.0,82.0,27.0,100.0,40.9,25.592209980961893,89.03368342867219
939356,female,65,159.0,61.0,17.0,98.0,40.9,24.128792373719392,87.53476116586509
939357,male,41,187.0,90.0,9.0,82.0,40.0,25.737081414967538,87.53476116586509
939358,male,51,185.0,90.0,2.0,80.0,38.7,26.296566837107374,89.03368342867219
939359,male,48,199.0,102.0,5.0,85.0,39.1,25.75692533016843,87.53476116586509
939360,male,34,194.0,99.0,21.0,101.0,40.7,26.304601976830696,87.53476116586509
939361,female,59,169.0,68.0,25.0,106.0,40.4,23.80869017191275,87.53476116586509
939362,female,54,169.0,72.0,11.0,87.0,39.7,25.209201358495854,89.03368342867219
939363,male,30,184.0,86.0,18.0,91.0,40.6,25.401701323251416,87.53476116586509
939364,female,21,162.0,60.0,19.0,93.0,40.6,22.86236854138088,87.53476116586509
939365,male,52,184.0,88.0,10.0,84.0,39.7,25.99243856332703,89.03368342867219
939366,male,22,180.0,81.0,19.0,92.0,40.5,25.0,87.53476116586509
939367,female,26,152.0,55.0,25.0,109.0,40.8,23.80540166204986,89.03368342867219
939368,male,33,177.0,78.0,13.0,97.0,39.9,24.897060231734173,89.03368342867219
939369,female,32,182.0,78.0,17.0,106.0,40.4,23.54788069073783,89.03368342867219
939370,female,43,159.0,63.0,18.0,103.0,40.3,24.919900320398717,89.03368342867219
939371,female,58,169.0,76.0,21.0,100.0,40.8,26.609712545078956,89.03368342867219
939372,female,29,157.0,51.0,22.0,98.0,40.7,20.690494543389182,89.03368342867219
939373,male,52,179.0,78.0,14.0,101.0,39.9,24.343809494085704,89.03368342867219
939374,female,59,164.0,61.0,2.0,81.0,38.3,22.679952409280194,89.03368342867219
939375,male,30,173.0,71.0,18.0,94.0,40.5,23.722810651876106,89.03368342867219
939376,male,65,190.0,94.0,26.0,116.0,40.9,26.038781163434905,89.03368342867219
939377,male,48,149.0,54.0,10.0,93.0,39.8,24.32322868339264,87.53476116586509
939378,female,75,178.0,77.0,9.0,85.0,39.7,24.302487059714682,87.53476116586509
939379,male,44,181.0,82.0,26.0,106.0,40.8,25.029760996306585,89.03368342867219
939380,male,33,195.0,99.0,20.0,96.0,40.3,26.035502958579883,89.03368342867219
939381,male,55,174.0,74.0,18.0,99.0,40.4,24.441802087462015,89.03368342867219
939382,male,79,183.0,86.0,28.0,109.0,41.2,25.680074054167036,87.53476116586509
939383,male,36,174.0,76.0,14.0,101.0,40.5,25.102391333069097,87.53476116586509
939384,female,50,165.0,59.0,22.0,105.0,40.6,21.6712580348944,87.53476116586509
939385,male,31,186.0,86.0,21.0,100.0,40.4,24.858365128916635,87.53476116586509
939386,female,25,174.0,72.0,18.0,100.0,40.3,23.781212841854934,87.53476116586509
939387,female,26,169.0,65.0,3.0,78.0,38.7,22.758306781975424,87.53476116586509
939388,male,34,190.0,92.0,29.0,116.0,40.7,25.48476454293629,87.53476116586509
939389,female,77,171.0,69.0,28.0,114.0,40.9,23.59700420642249,87.53476116586509
939390,female,30,176.0,72.0,11.0,89.0,40.0,23.243801652892564,89.03368342867219
939391,male,70,203.0,103.0,25.0,95.0,40.9,24.994540027663867,87.53476116586509
939392,female,30,175.0,72.0,18.0,96.0,40.3,23.510204081632654,89.03368342867219
939393,female,24,167.0,68.0,4.0,82.0,39.0,24.38237297859371,89.03368342867219
939394,male,63,177.0,82.0,30.0,108.0,40.9,26.173832551310287,87.53476116586509
939395,male,42,172.0,74.0,17.0,101.0,40.6,25.013520822065985,87.53476116586509
939396,male,48,173.0,79.0,5.0,84.0,39.0,26.395803401383272,89.03368342867219
939397,female,39,166.0,61.0,1.0,79.0,37.9,22.136739730004358,87.53476116586509
939398,female,52,174.0,69.0,5.0,82.0,38.6,22.79032897344431,87.53476116586509
939399,female,28,167.0,62.0,21.0,95.0,40.2,22.230987127541326,87.53476116586509
939400,female,39,165.0,65.0,21.0,99.0,40.6,23.875114784205696,89.03368342867219
939401,male,79,189.0,96.0,26.0,107.0,40.8,26.874947509868147,87.53476116586509
939402,female,56,149.0,55.0,14.0,98.0,40.1,24.77365884419621,87.53476116586509
939403,female,79,172.0,71.0,15.0,101.0,40.1,23.99945916711736,87.53476116586509
